10.1103/PhysRevE.87.032137 10.1103/PhysRevE.86.031101
10.1103/PhysRevE.87.032137 10.1103/PhysRevLett.106.140405
10.1103/PhysRevA.45.1357 10.1103/PhysRevLett.64.709
10.1103/PhysRevE.87.032139 10.1103/PhysRevE.84.051134
10.1103/PhysRevLett.81.3303 10.1103/PhysRevLett.88.178901
10.1103/PhysRevLett.81.3303 10.1103/PhysRevLett.58.563
10.1103/PhysRevLett.81.3303 10.1103/PhysRevLett.88.178902
10.1103/PhysRevLett.81.3303 10.1103/PhysRevLett.83.4456
10.1103/PhysRevLett.81.3303 10.1103/PhysRevLett.74.4887
10.1103/PhysRevA.38.473 10.1103/PhysRevE.52.2401
10.1103/PhysRevA.38.473 10.1103/PhysRevA.39.2175
10.1103/PhysRevA.38.473 10.1103/PhysRevLett.78.211
10.1103/PhysRevA.38.473 10.1103/PhysRevE.65.056202
10.1103/PhysRevA.38.473 10.1103/PhysRevA.31.1695
10.1103/PhysRevA.38.473 10.1103/PhysRevE.52.4817
10.1103/PhysRevA.38.473 10.1103/PhysRevE.68.056209
10.1103/PhysRevA.38.473 10.1103/PhysRevE.66.066203
10.1103/PhysRevA.38.473 10.1103/PhysRevLett.59.10
10.1103/PhysRevA.38.473 10.1103/PhysRevA.39.4811
10.1103/PhysRevA.38.473 10.1103/PhysRevE.53.3694
10.1103/PhysRevA.38.473 10.1103/PhysRevE.61.1337
10.1103/PhysRevA.38.473 10.1103/PhysRevLett.71.2401
10.1103/PhysRevB.43.3255 10.1103/PhysRevB.63.085322
10.1103/PhysRevB.43.3255 10.1103/PhysRevLett.66.1220
10.1103/PhysRevB.45.5517 10.1103/PhysRevLett.60.2677
10.1103/PhysRevB.45.5517 10.1103/PhysRevB.45.5504
10.1103/PhysRevB.45.5517 10.1103/PhysRevLett.65.2070
10.1103/PhysRevE.68.011104 10.1103/PhysRevE.67.021105
10.1103/PhysRevE.68.011104 10.1103/PhysRevE.63.051105
10.1103/PhysRevLett.85.1954 10.1103/PhysRevLett.84.350
10.1103/PhysRevLett.69.1837 10.1103/PhysRevLett.64.303
10.1103/PhysRevLett.69.1837 10.1103/PhysRevB.44.9864
10.1103/PhysRevD.50.5296 10.1103/PhysRevLett.72.600
10.1103/PhysRevD.50.5296 10.1103/PhysRevD.48.4839
10.1103/PhysRevE.66.056125 10.1103/PhysRevE.57.179
10.1103/PhysRevE.66.056125 10.1103/PhysRevE.86.061136
10.1103/PhysRevB.37.2015 10.1103/PhysRevB.31.154
10.1103/PhysRevB.37.2015 10.1103/PhysRevLett.56.286
10.1103/PhysRevB.37.2015 10.1103/PhysRevB.44.1019
10.1103/PhysRevB.37.2015 10.1103/PhysRevLett.65.2042
10.1103/PhysRevB.37.2015 10.1103/PhysRevB.37.2001
10.1103/PhysRevB.37.2015 10.1103/PhysRevB.32.4410
10.1103/PhysRevB.37.2015 10.1103/PhysRevLett.57.2337
10.1103/PhysRevLett.70.2908 10.1103/PhysRevE.55.2184
10.1103/PhysRevLett.70.2908 10.1103/PhysRevB.47.7788
10.1103/PhysRevLett.70.2908 10.1103/PhysRevLett.67.3124
10.1103/PhysRevLett.70.2908 10.1103/PhysRevA.45.8968
10.1103/PhysRevLett.70.2908 10.1103/PhysRevE.54.5826
10.1103/PhysRevLett.70.2908 10.1103/PhysRevB.58.11937
10.1103/PhysRevLett.70.2908 10.1103/PhysRevE.49.882
10.1103/PhysRevA.34.1413 10.1103/PhysRevLett.49.509
10.1103/PhysRevE.88.033301 10.1103/PhysRevA.44.2352
10.1103/PhysRevE.88.033301 10.1103/PhysRevB.50.15210
10.1103/PhysRevLett.74.4967 10.1103/PhysRevLett.64.709
10.1103/PhysRevLett.74.4967 10.1103/PhysRevLett.53.111
10.1103/PhysRevLett.74.4967 10.1103/PhysRevLett.49.957
10.1103/PhysRevLett.74.4967 10.1103/PhysRevLett.76.4086
10.1103/PhysRevE.59.R6227 10.1103/PhysRevLett.69.2863
10.1103/PhysRevE.59.R6227 10.1103/PhysRevB.64.064412
10.1103/PhysRevE.59.R6227 10.1103/PhysRevLett.108.227201
10.1103/PhysRevE.59.R6227 10.1103/PhysRevB.48.10345
10.1103/PhysRevE.59.R6227 10.1103/PhysRevB.87.241103
10.1103/PhysRevLett.65.3369 10.1103/PhysRevLett.70.3315
10.1103/PhysRevLett.65.3369 10.1103/PhysRevLett.52.1583
10.1103/PhysRevLett.65.3369 10.1103/PhysRevLett.53.722
10.1103/PhysRevLett.65.3361 10.1103/PhysRevD.39.2032
10.1103/PhysRevLett.65.3361 10.1103/PhysRevE.65.026140
10.1103/PhysRevLett.65.3361 10.1103/PhysRevD.48.2929
10.1103/PhysRevLett.65.3361 10.1103/PhysRevA.43.4913
10.1103/PhysRevLett.65.3361 10.1103/PhysRevE.57.179
10.1103/PhysRevLett.65.3361 10.1103/PhysRevD.46.858
10.1103/PhysRevLett.65.3361 10.1103/PhysRevLett.71.3240
10.1103/PhysRevLett.65.3361 10.1103/PhysRevD.45.4706
10.1103/PhysRevLett.65.3361 10.1103/PhysRevE.55.291
10.1103/PhysRevLett.65.3361 10.1103/PhysRevE.85.041123
10.1103/PhysRevLett.65.3361 10.1103/PhysRevA.52.932
10.1103/PhysRevLett.65.3361 10.1103/PhysRevLett.64.705
10.1103/PhysRevA.82.011604 10.1103/PhysRevE.87.012125
10.1103/PhysRevA.82.011604 10.1103/PhysRevE.50.888
10.1103/PhysRevA.82.011604 10.1103/PhysRevLett.108.110601
10.1103/PhysRevA.59.2962 10.1103/PhysRevA.31.3761
10.1103/PhysRevA.61.052310 10.1103/PhysRevA.69.012104
10.1103/PhysRevA.61.052310 10.1103/PhysRevA.65.012309
10.1103/PhysRevA.61.052310 10.1103/PhysRevA.54.2614
10.1103/PhysRevA.61.052310 10.1103/PhysRevA.51.2738
10.1103/PhysRevB.64.224408 10.1103/PhysRevLett.67.2076
10.1103/PhysRevB.64.224408 10.1103/PhysRevLett.86.1622
10.1103/PhysRevB.64.224408 10.1103/PhysRevB.68.134442
10.1103/PhysRevB.64.224408 10.1103/PhysRevLett.70.3147
10.1103/PhysRevB.64.224408 10.1103/PhysRevB.55.14096
10.1103/PhysRevE.49.3855 10.1103/PhysRevLett.68.899
10.1103/PhysRevB.44.6011 10.1103/PhysRevB.50.15210
10.1103/PhysRevB.44.6011 10.1103/PhysRevE.71.016707
10.1103/PhysRevB.44.6011 10.1103/PhysRevB.51.16128
10.1103/PhysRevB.44.6011 10.1103/PhysRevLett.73.1295
10.1103/PhysRevB.44.6011 10.1103/PhysRevE.54.5826
10.1103/PhysRevB.44.6011 10.1103/PhysRevE.53.6504
10.1103/PhysRevB.44.6011 10.1103/PhysRevLett.75.3348
10.1103/PhysRevB.44.6011 10.1103/PhysRevB.41.2380
10.1103/PhysRevB.34.5678 10.1103/PhysRevLett.55.1703
10.1103/PhysRevA.87.052318 10.1103/PhysRevB.80.241109
10.1103/PhysRevA.87.052318 10.1103/PhysRevA.86.012336
10.1103/PhysRevB.51.223 10.1103/PhysRevB.41.9301
10.1103/PhysRevB.51.223 10.1103/PhysRevB.47.3408
10.1103/PhysRevB.51.223 10.1103/PhysRevLett.55.912
10.1103/PhysRevB.51.223 10.1103/PhysRevB.33.7647
10.1103/PhysRevE.65.046118 10.1103/PhysRevE.66.026122
10.1103/PhysRevE.65.046118 10.1103/PhysRevE.64.026110
10.1103/PhysRevE.65.046118 10.1103/PhysRevLett.59.10
10.1103/PhysRevE.65.046118 10.1103/PhysRevE.59.4000
10.1103/PhysRevB.81.134305 10.1103/PhysRevB.88.024306
10.1103/PhysRevB.81.134305 10.1103/PhysRevE.50.888
10.1103/PhysRevE.68.056209 10.1103/PhysRevA.39.2175
10.1103/PhysRevLett.66.814 10.1103/PhysRevLett.65.1671
10.1103/PhysRevB.47.12953 10.1103/PhysRevLett.76.1707
10.1103/PhysRevB.47.12953 10.1103/PhysRevLett.68.2382
10.1103/PhysRevB.47.12953 10.1103/PhysRevLett.53.722
10.1103/PhysRevB.47.12953 10.1103/PhysRevLett.70.1163
10.1103/PhysRevB.47.12953 10.1103/PhysRevLett.52.1583
10.1103/PhysRevB.47.12953 10.1103/PhysRevLett.67.937
10.1103/PhysRevB.36.5512 10.1103/PhysRevB.44.903
10.1103/PhysRevB.36.5512 10.1103/PhysRevB.33.7647
10.1103/PhysRevB.36.5512 10.1103/PhysRevB.32.5798
10.1103/PhysRevB.36.5512 10.1103/PhysRevB.39.9224
10.1103/PhysRevB.36.5512 10.1103/PhysRevA.31.1971
10.1103/PhysRevB.36.5512 10.1103/PhysRevE.64.046129
10.1103/PhysRevB.36.5512 10.1103/PhysRevB.46.11601
10.1103/PhysRevB.36.5512 10.1103/PhysRevLett.55.912
10.1103/PhysRevB.36.5512 10.1103/PhysRevLett.55.1703
10.1103/PhysRevA.42.2030 10.1103/PhysRevE.50.3508
10.1103/PhysRevA.42.2030 10.1103/PhysRevE.47.2321
10.1103/PhysRevA.42.2030 10.1103/PhysRevE.68.036123
10.1103/PhysRevA.42.2030 10.1103/PhysRevA.46.3243
10.1103/PhysRevA.42.2030 10.1103/PhysRevA.38.3693
10.1103/PhysRevA.42.2030 10.1103/PhysRevA.39.4148
10.1103/PhysRevA.42.2030 10.1103/PhysRevE.51.3964
10.1103/PhysRevA.42.2030 10.1103/PhysRevLett.71.807
10.1103/PhysRevE.68.056115 10.1103/PhysRevLett.82.2705
10.1103/PhysRevLett.68.3821 10.1103/PhysRevLett.64.709
10.1103/PhysRevLett.68.3821 10.1103/PhysRevB.48.1196
10.1103/PhysRevLett.68.3821 10.1103/PhysRevLett.49.957
10.1103/PhysRevB.40.4621 10.1103/PhysRevB.33.6545
10.1103/PhysRevB.40.4621 10.1103/PhysRevLett.62.839
10.1103/PhysRevB.40.4621 10.1103/PhysRevLett.61.2133
10.1103/PhysRevB.40.4621 10.1103/PhysRevLett.62.840
10.1103/PhysRevLett.75.2432 10.1103/PhysRevE.55.7369
10.1103/PhysRevLett.75.2432 10.1103/PhysRevE.54.717
10.1103/PhysRevLett.75.2432 10.1103/PhysRevE.60.2097
10.1103/PhysRevLett.75.2432 10.1103/PhysRevE.56.1357
10.1103/PhysRevLett.75.2432 10.1103/PhysRevLett.82.2975
10.1103/PhysRevA.34.3496 10.1103/PhysRevLett.56.286
10.1103/PhysRevA.34.3496 10.1103/PhysRevLett.49.1545
10.1103/PhysRevA.34.3496 10.1103/PhysRevLett.54.857
10.1103/PhysRevLett.66.2677 10.1103/PhysRevE.52.2887
10.1103/PhysRevLett.66.2677 10.1103/PhysRevA.45.6056
10.1103/PhysRevLett.66.2677 10.1103/PhysRevE.64.031907
10.1103/PhysRevLett.66.2677 10.1103/PhysRevLett.70.3167
10.1103/PhysRevLett.66.2677 10.1103/PhysRevLett.64.2957
10.1103/PhysRevLett.66.2677 10.1103/PhysRevE.55.7434
10.1103/PhysRevLett.66.2677 10.1103/PhysRevE.55.3283
10.1103/PhysRevLett.66.2677 10.1103/PhysRevE.53.1021
10.1103/PhysRevLett.66.2677 10.1103/PhysRevA.45.8874
10.1103/PhysRevLett.66.2677 10.1103/PhysRevA.46.R6185
10.1103/PhysRevLett.66.2677 10.1103/PhysRevLett.65.1683
10.1103/PhysRevLett.64.303 10.1103/PhysRevLett.59.2385
10.1103/PhysRevLett.64.303 10.1103/PhysRevLett.56.1063
10.1103/PhysRevLett.64.303 10.1103/PhysRevB.51.2588
10.1103/PhysRevLett.64.303 10.1103/PhysRevB.44.9864
10.1103/PhysRevLett.78.126 10.1103/PhysRevLett.72.2454
10.1103/PhysRevLett.82.1764 10.1103/PhysRevB.84.174438
10.1103/PhysRevLett.82.1764 10.1103/PhysRevLett.106.220601
10.1103/PhysRevLett.82.1764 10.1103/PhysRevB.68.235106
10.1103/PhysRevE.47.4465 10.1103/PhysRevLett.64.2957
10.1103/PhysRevE.67.066710 10.1103/PhysRevA.31.1695
10.1103/PhysRevA.32.489 10.1103/PhysRevB.38.5245
10.1103/PhysRevA.32.489 10.1103/PhysRevB.33.2000
10.1103/PhysRevA.32.489 10.1103/PhysRevA.31.471
10.1103/PhysRevA.32.489 10.1103/PhysRevB.32.3348
10.1103/PhysRevA.32.489 10.1103/PhysRevLett.79.10
10.1103/PhysRevLett.52.2103 10.1103/PhysRevLett.54.603
10.1103/PhysRevLett.52.2103 10.1103/PhysRevLett.62.1937
10.1103/PhysRevLett.52.2103 10.1103/PhysRevLett.61.517
10.1103/PhysRevLett.52.2103 10.1103/PhysRevLett.68.3460
10.1103/PhysRevLett.52.2103 10.1103/PhysRevLett.55.2887
10.1103/PhysRevLett.52.2103 10.1103/PhysRevB.31.1191
10.1103/PhysRevLett.52.2103 10.1103/PhysRevLett.66.949
10.1103/PhysRevLett.52.2103 10.1103/PhysRevLett.70.3315
10.1103/PhysRevLett.52.2103 10.1103/PhysRevLett.63.2291
10.1103/PhysRevLett.52.2103 10.1103/PhysRevD.49.R6269
10.1103/PhysRevLett.52.2103 10.1103/PhysRevLett.63.2295
10.1103/PhysRevLett.52.2103 10.1103/PhysRevB.41.6870
10.1103/PhysRevLett.52.2103 10.1103/PhysRevLett.67.294
10.1103/PhysRevLett.52.2103 10.1103/PhysRevB.37.9286
10.1103/PhysRevLett.52.2103 10.1103/PhysRevA.44.6202
10.1103/PhysRevLett.52.2103 10.1103/PhysRevB.34.1031
10.1103/PhysRevLett.52.2103 10.1103/PhysRevLett.49.905
10.1103/PhysRevLett.52.2103 10.1103/PhysRevE.58.5574
10.1103/PhysRevLett.52.2103 10.1103/PhysRevB.45.11161
10.1103/PhysRevLett.52.2103 10.1103/PhysRevLett.66.3064
10.1103/PhysRevLett.52.2103 10.1103/PhysRevLett.52.1583
10.1103/PhysRevLett.52.2103 10.1103/PhysRevB.43.2661
10.1103/PhysRevLett.52.2103 10.1103/PhysRevB.54.5358
10.1103/PhysRevLett.52.2103 10.1103/PhysRevB.57.9907
10.1103/PhysRevLett.52.2103 10.1103/PhysRevLett.66.659
10.1103/PhysRevLett.52.2103 10.1103/PhysRevB.42.7931
10.1103/PhysRevLett.52.2103 10.1103/PhysRevLett.49.957
10.1103/PhysRevLett.52.2103 10.1103/PhysRevLett.54.1339
10.1103/PhysRevLett.52.2103 10.1103/PhysRevB.43.10761
10.1103/PhysRevLett.52.2103 10.1103/PhysRevB.31.6859
10.1103/PhysRevLett.52.2103 10.1103/PhysRevLett.58.175
10.1103/PhysRevLett.52.2103 10.1103/PhysRevD.49.6907
10.1103/PhysRevA.45.922 10.1103/PhysRevE.82.011106
10.1103/PhysRevA.45.922 10.1103/PhysRevA.45.7292
10.1103/PhysRevA.45.922 10.1103/PhysRevE.53.4368
10.1103/PhysRevA.45.922 10.1103/PhysRevE.55.1558
10.1103/PhysRevA.45.922 10.1103/PhysRevB.35.5385
10.1103/PhysRevA.45.922 10.1103/PhysRevE.47.2950
10.1103/PhysRevA.45.922 10.1103/PhysRevE.54.2663
10.1103/PhysRevA.45.922 10.1103/PhysRevA.41.2059
10.1103/PhysRevA.45.922 10.1103/PhysRevA.43.2078
10.1103/PhysRevA.45.922 10.1103/PhysRevE.54.4027
10.1103/PhysRevB.51.11406 10.1103/PhysRevB.33.7647
10.1103/PhysRevB.51.11406 10.1103/PhysRevB.53.5363
10.1103/PhysRevB.51.11406 10.1103/PhysRevLett.74.4887
10.1103/PhysRevB.51.11406 10.1103/PhysRevB.56.51
10.1103/PhysRevB.51.11406 10.1103/PhysRevA.44.8006
10.1103/PhysRevB.51.11406 10.1103/PhysRevB.53.11307
10.1103/PhysRevB.51.11406 10.1103/PhysRevLett.55.912
10.1103/PhysRevB.51.11406 10.1103/PhysRevB.57.833
10.1103/PhysRevB.51.11406 10.1103/PhysRevB.44.11714
10.1103/PhysRevB.51.11406 10.1103/PhysRevB.41.9588
10.1103/PhysRevLett.49.509 10.1103/PhysRevA.36.289
10.1103/PhysRevLett.49.509 10.1103/PhysRevLett.70.1611
10.1103/PhysRevLett.49.509 10.1103/PhysRevA.35.3119
10.1103/PhysRevLett.49.509 10.1103/PhysRevLett.50.640
10.1103/PhysRevLett.49.509 10.1103/PhysRevB.46.14675
10.1103/PhysRevLett.49.509 10.1103/PhysRevLett.49.833
10.1103/PhysRevLett.49.509 10.1103/PhysRevE.84.016220
10.1103/PhysRevLett.49.509 10.1103/PhysRevLett.104.170402
10.1103/PhysRevLett.49.509 10.1103/PhysRevLett.53.1212
10.1103/PhysRevLett.49.509 10.1103/PhysRevA.35.1360
10.1103/PhysRevLett.49.509 10.1103/PhysRevLett.53.1582
10.1103/PhysRevLett.49.509 10.1103/PhysRevLett.48.711
10.1103/PhysRevLett.49.509 10.1103/PhysRevB.49.14925
10.1103/PhysRevA.61.013809 10.1103/PhysRevLett.82.2417
10.1103/PhysRevA.61.013809 10.1103/PhysRevA.58.2733
10.1103/PhysRevE.49.1997 10.1103/PhysRevA.44.2352
10.1103/PhysRevE.49.1997 10.1103/PhysRevB.37.2729
10.1103/PhysRevE.49.1997 10.1103/PhysRevLett.68.899
10.1103/PhysRevE.49.1997 10.1103/PhysRevB.50.15210
10.1103/PhysRevA.35.1436 10.1103/PhysRevLett.54.857
10.1103/PhysRevA.35.1436 10.1103/PhysRevLett.54.1605
10.1103/PhysRevA.35.1436 10.1103/PhysRevLett.54.1609
10.1103/PhysRevA.35.1436 10.1103/PhysRevA.33.1117
10.1103/PhysRevA.35.1436 10.1103/PhysRevLett.49.1545
10.1103/PhysRevA.35.1436 10.1103/PhysRevB.87.014305
10.1103/PhysRevA.35.1436 10.1103/PhysRevB.41.11600
10.1103/PhysRevA.35.1436 10.1103/PhysRevLett.52.5
10.1103/PhysRevA.31.3761 10.1103/PhysRevA.43.543
10.1103/PhysRevA.31.3761 10.1103/PhysRevA.44.4521
10.1103/PhysRevA.31.3761 10.1103/PhysRevA.50.2120
10.1103/PhysRevA.31.3761 10.1103/PhysRevB.87.184302
10.1103/PhysRevA.31.3761 10.1103/PhysRevA.36.3803
10.1103/PhysRevE.85.041123 10.1103/PhysRevLett.67.937
10.1103/PhysRevE.85.041123 10.1103/PhysRevLett.49.957
10.1103/PhysRevE.85.041123 10.1103/PhysRevLett.71.3397
10.1103/PhysRevE.85.041123 10.1103/PhysRevE.55.291
10.1103/PhysRevE.85.041123 10.1103/PhysRevE.65.026140
10.1103/PhysRevE.85.041123 10.1103/PhysRevLett.64.705
10.1103/PhysRevE.65.067103 10.1103/PhysRevLett.69.2021
10.1103/PhysRevE.55.1558 10.1103/PhysRevLett.74.2156
10.1103/PhysRevE.55.1558 10.1103/PhysRevE.63.061108
10.1103/PhysRevE.55.1558 10.1103/PhysRevE.54.2663
10.1103/PhysRevE.55.1558 10.1103/PhysRevA.41.2059
10.1103/PhysRevE.55.1558 10.1103/PhysRevA.43.2078
10.1103/PhysRevE.52.165 10.1103/PhysRevA.41.7068
10.1103/PhysRevE.52.165 10.1103/PhysRevA.35.2314
10.1103/PhysRevE.60.6150 10.1103/PhysRevE.54.4027
10.1103/PhysRevE.88.012130 10.1103/PhysRevLett.105.150603
10.1103/PhysRevE.53.3359 10.1103/PhysRevLett.49.1545
10.1103/PhysRevA.45.6180 10.1103/PhysRevA.40.4077
10.1103/PhysRevA.45.6180 10.1103/PhysRevLett.56.2237
10.1103/PhysRevE.62.6447 10.1103/PhysRevA.41.768
10.1103/PhysRevE.62.6447 10.1103/PhysRevA.44.975
10.1103/PhysRevE.62.6447 10.1103/PhysRevLett.74.375
10.1103/PhysRevE.62.6447 10.1103/PhysRevE.54.5766
10.1103/PhysRevE.62.6447 10.1103/PhysRevE.59.3641
10.1103/PhysRevE.62.6447 10.1103/PhysRevE.54.5969
10.1103/PhysRevE.62.6447 10.1103/PhysRevE.48.4320
10.1103/PhysRevE.62.6447 10.1103/PhysRevE.47.828
10.1103/PhysRevE.61.2327 10.1103/PhysRevLett.76.3881
10.1103/PhysRevE.61.2327 10.1103/PhysRevA.39.4333
10.1103/PhysRevC.63.014307 10.1103/PhysRevB.65.235120
10.1103/PhysRevC.63.014307 10.1103/PhysRevE.81.036212
10.1103/PhysRevC.63.014307 10.1103/PhysRevC.61.014311
10.1103/PhysRevC.63.014307 10.1103/PhysRevLett.84.4553
10.1103/PhysRevLett.108.070604 10.1103/PhysRevE.87.012140
10.1103/PhysRevLett.108.070604 10.1103/PhysRevE.81.051129
10.1103/PhysRevB.42.7931 10.1103/PhysRevLett.60.2677
10.1103/PhysRevB.42.7931 10.1103/PhysRevLett.63.2291
10.1103/PhysRevB.42.7931 10.1103/PhysRevLett.49.957
10.1103/PhysRevB.42.7931 10.1103/PhysRevLett.53.722
10.1103/PhysRevB.42.7931 10.1103/PhysRevLett.63.2295
10.1103/PhysRevB.42.7931 10.1103/PhysRevB.46.4732
10.1103/PhysRevB.42.7931 10.1103/PhysRevLett.64.1995
10.1103/PhysRevB.42.7931 10.1103/PhysRevLett.53.111
10.1103/PhysRevB.42.7931 10.1103/PhysRevLett.52.1583
10.1103/PhysRevB.42.7931 10.1103/PhysRevB.40.8745
10.1103/PhysRevB.42.7931 10.1103/PhysRevB.45.5504
10.1103/PhysRevB.42.7931 10.1103/PhysRevLett.66.949
10.1103/PhysRevB.42.7931 10.1103/PhysRevB.43.5883
10.1103/PhysRevB.42.7931 10.1103/PhysRevB.41.6870
10.1103/PhysRevLett.68.2386 10.1103/PhysRevLett.70.4130
10.1103/PhysRevLett.68.2386 10.1103/PhysRevLett.72.3917
10.1103/PhysRevLett.68.2386 10.1103/PhysRevB.44.6883
10.1103/PhysRevLett.68.2386 10.1103/PhysRevLett.66.1220
10.1103/PhysRevE.86.031144 10.1103/PhysRevE.48.161
10.1103/PhysRevB.63.121103 10.1103/PhysRevB.66.075112
10.1103/PhysRevB.63.121103 10.1103/PhysRevB.65.155105
10.1103/PhysRevA.55.3371 10.1103/PhysRevA.66.042306
10.1103/PhysRevA.55.3371 10.1103/PhysRevLett.79.5194
10.1103/PhysRevE.60.2097 10.1103/PhysRevE.55.7369
10.1103/PhysRevE.60.2097 10.1103/PhysRevLett.79.2746
10.1103/PhysRevLett.76.4664 10.1103/PhysRevE.53.4754
10.1103/PhysRevLett.76.4664 10.1103/PhysRevE.68.026123
10.1103/PhysRevLett.76.4664 10.1103/PhysRevE.61.7200
10.1103/PhysRevA.47.3437 10.1103/PhysRevLett.53.111
10.1103/PhysRevLett.77.2941 10.1103/PhysRevE.61.1337
10.1103/PhysRevE.87.022143 10.1103/PhysRevLett.107.140404
10.1103/PhysRevLett.73.2740 10.1103/PhysRevB.59.13080
10.1103/PhysRevLett.73.2740 10.1103/PhysRevLett.75.890
10.1103/PhysRevLett.73.2740 10.1103/PhysRevLett.81.1929
10.1103/PhysRevLett.73.2740 10.1103/PhysRevB.51.5239
10.1103/PhysRevLett.73.2740 10.1103/PhysRevB.53.2615
10.1103/PhysRevLett.73.2740 10.1103/PhysRevLett.80.4374
10.1103/PhysRevLett.73.2740 10.1103/PhysRevE.82.031137
10.1103/PhysRevLett.73.2740 10.1103/PhysRevE.54.R1017
10.1103/PhysRevLett.73.2740 10.1103/PhysRevLett.78.4316
10.1103/PhysRevLett.73.2740 10.1103/PhysRevLett.67.937
10.1103/PhysRevLett.73.2740 10.1103/PhysRevLett.80.1698
10.1103/PhysRevLett.73.2740 10.1103/PhysRevB.60.15742
10.1103/PhysRevLett.73.2740 10.1103/PhysRevB.60.6517
10.1103/PhysRevLett.73.2740 10.1103/PhysRevLett.72.600
10.1103/PhysRevLett.73.2740 10.1103/PhysRevB.57.9907
10.1103/PhysRevLett.73.2740 10.1103/PhysRevLett.78.3233
