10.1103/PhysRevE.88.032132,1
10.1103/PhysRevB.43.8337,0
10.1103/PhysRevLett.74.2156,1
10.1103/PhysRevE.84.051134,1
10.1103/PhysRevE.54.1290,1
10.1103/PhysRevE.64.016704,0
10.1103/PhysRevLett.54.373,1
10.1103/PhysRevLett.68.3908,1
10.1103/PhysRevE.53.4754,1
10.1103/PhysRevE.54.1126,1
10.1103/PhysRevB.53.5363,0
10.1103/PhysRevE.88.032913,0
10.1103/PhysRevE.81.051129,0
10.1103/PhysRevE.85.021104,1
10.1103/PhysRevE.81.051127,0
10.1103/PhysRevE.52.5656,0
10.1103/PhysRevB.45.2294,0
10.1103/PhysRevLett.54.1339,0
10.1103/PhysRevB.66.075112,0
10.1103/PhysRevLett.57.2337,0
10.1103/PhysRevB.43.2637,0
10.1103/PhysRevE.48.4364,1
10.1103/PhysRevA.85.032114,0
10.1103/PhysRevB.40.11326,0
10.1103/PhysRevE.50.198,0
10.1103/PhysRevLett.67.2076,0
10.1103/PhysRevB.88.024306,0
10.1103/PhysRevE.66.021204,1
10.1103/PhysRevE.55.6795,0
10.1103/PhysRevB.87.214426,0
10.1103/PhysRevE.71.045701,0
10.1103/PhysRevLett.54.1605,0
10.1103/PhysRevB.46.1591,0
10.1103/PhysRevLett.54.1609,0
10.1103/PhysRevB.50.15389,0
10.1103/PhysRevE.65.026140,0
10.1103/PhysRevLett.87.137004,0
10.1103/PhysRevA.44.2734,0
10.1103/PhysRevE.66.046701,0
10.1103/PhysRevA.62.052104,0
10.1103/PhysRevB.49.1557,0
10.1103/PhysRevLett.83.2382,0
10.1103/PhysRevB.87.184302,0
10.1103/PhysRevB.46.8268,0
10.1103/PhysRevA.46.1654,0
10.1103/PhysRevB.56.14456,0
10.1103/PhysRevB.51.16128,0
10.1103/PhysRevB.60.6517,0
10.1103/PhysRevLett.52.1583,0
10.1103/PhysRevLett.80.1880,0
10.1103/PhysRevE.87.022135,1
10.1103/PhysRevLett.111.130402,0
10.1103/PhysRevE.64.026110,1
10.1103/PhysRevA.35.3156,0
10.1103/PhysRevLett.71.666,0
10.1103/PhysRevB.60.1429,0
10.1103/PhysRevB.32.4746,0
10.1103/PhysRevLett.71.3178,0
10.1103/PhysRevE.65.016125,1
10.1103/PhysRevE.62.7092,1
10.1103/PhysRevLett.81.5953,1
10.1103/PhysRevLett.81.5954,1
10.1103/PhysRevE.47.2950,1
10.1103/PhysRevB.49.16765,0
10.1103/PhysRevLett.56.1423,0
10.1103/PhysRevA.38.3693,1
10.1103/PhysRevE.87.012140,0
10.1103/PhysRevB.47.7788,0
10.1103/PhysRevLett.76.2188,1
10.1103/PhysRevB.86.035116,0
10.1103/PhysRevB.37.6200,1
10.1103/PhysRevA.81.022113,0
10.1103/PhysRevB.49.9214,0
10.1103/PhysRevE.86.041144,1
10.1103/PhysRevB.86.134429,0
10.1103/PhysRevLett.106.057208,1
10.1103/PhysRevD.49.6907,0
10.1103/PhysRevE.87.043305,0
10.1103/PhysRevA.42.4325,0
10.1103/PhysRevE.86.021109,0
10.1103/PhysRevE.57.3265,1
10.1103/PhysRevE.86.021107,1
10.1103/PhysRevLett.56.904,0
10.1103/PhysRevE.56.3927,0
10.1103/PhysRevLett.52.5,0
10.1103/PhysRevLett.65.2070,0
10.1103/PhysRevE.83.041129,1
10.1103/PhysRevB.52.2428,0
10.1103/PhysRevLett.54.2724,0
10.1103/PhysRevLett.54.2723,0
10.1103/PhysRevB.33.6271,0
10.1103/PhysRevE.57.6377,1
10.1103/PhysRevA.43.4143,0
10.1103/PhysRevLett.105.170405,0
10.1103/PhysRevA.45.3432,1
10.1103/PhysRevD.55.6168,0
10.1103/PhysRevB.48.8476,0
10.1103/PhysRevB.68.212407,0
10.1103/PhysRevLett.72.600,0
10.1103/PhysRevE.57.2425,0
10.1103/PhysRevLett.67.3840,1
10.1103/PhysRevB.42.3987,0
10.1103/PhysRevC.79.054302,0
10.1103/PhysRevE.84.056102,1
10.1103/PhysRevB.32.3348,0
10.1103/PhysRevA.44.6202,1
10.1103/PhysRevB.51.10179,0
10.1103/PhysRevB.60.15742,0
10.1103/PhysRevE.52.6841,1
10.1103/PhysRevE.82.031129,1
10.1103/PhysRevA.69.012104,0
10.1103/PhysRevLett.110.210602,0
10.1103/PhysRevLett.77.4406,0
10.1103/PhysRevLett.58.2075,1
10.1103/PhysRevD.31.689,0
10.1103/PhysRevE.53.3970,1
10.1103/PhysRevE.61.7200,1
10.1103/PhysRevLett.78.211,1
10.1103/PhysRevE.57.3871,0
10.1103/PhysRevLett.76.3469,0
10.1103/PhysRevA.45.7549,1
10.1103/PhysRevLett.80.5409,0
10.1103/PhysRevB.64.064412,0
10.1103/PhysRevB.84.195120,0
10.1103/PhysRevB.36.3833,0
10.1103/PhysRevA.64.032310,0
10.1103/PhysRevB.53.1046,0
10.1103/PhysRevE.52.3656,1
10.1103/PhysRevE.88.062120,0
10.1103/PhysRevB.57.5798,1
10.1103/PhysRevD.48.3918,0
10.1103/PhysRevA.46.R6185,1
10.1103/PhysRevLett.50.640,0
10.1103/PhysRevB.50.11018,0
10.1103/PhysRevB.46.10295,0
10.1103/PhysRevE.53.6504,0
10.1103/PhysRevLett.71.3902,0
10.1103/PhysRevE.52.2635,1
10.1103/PhysRevE.49.882,0
10.1103/PhysRevLett.107.185702,1
10.1103/PhysRevB.60.5186,0
10.1103/PhysRevB.84.115124,0
10.1103/PhysRevB.56.330,0
10.1103/PhysRevB.57.398,0
10.1103/PhysRevLett.78.3233,0
10.1103/PhysRevLett.72.3917,0
10.1103/PhysRevLett.72.3918,0
10.1103/PhysRevB.39.546,0
10.1103/PhysRevE.62.3568,0
10.1103/PhysRevE.55.227,0
10.1103/PhysRevE.61.6171,0
10.1103/PhysRevE.85.051114,0
10.1103/PhysRevE.85.051112,0
10.1103/PhysRevB.33.3370,1
10.1103/PhysRevLett.108.200404,0
10.1103/PhysRevA.45.5447,1
10.1103/PhysRevE.86.010103,0
10.1103/PhysRevE.56.4872,1
10.1103/PhysRevLett.46.388,0
10.1103/PhysRevLett.46.386,1
10.1103/PhysRevB.55.626,1
10.1103/PhysRevLett.69.2313,0
10.1103/PhysRevLett.109.205501,1
10.1103/PhysRevA.43.4555,0
10.1103/PhysRevE.84.022801,1
10.1103/PhysRevE.62.4036,1
10.1103/PhysRevA.45.5530,1
10.1103/PhysRevB.60.7299,0
10.1103/PhysRevA.84.022115,0
10.1103/PhysRevLett.74.4887,0
10.1103/PhysRevD.48.2739,1
10.1103/PhysRevB.53.11307,0
10.1103/PhysRevE.65.021113,1
10.1103/PhysRevE.82.011142,0
10.1103/PhysRevA.31.3199,1
10.1103/PhysRevB.87.035141,0
10.1103/PhysRevB.31.536,0
10.1103/PhysRevA.36.2793,1
10.1103/PhysRevE.84.051103,1
10.1103/PhysRevB.48.1105,0
10.1103/PhysRevA.48.2315,1
10.1103/PhysRevB.31.154,0
10.1103/PhysRevLett.67.3302,0
10.1103/PhysRevLett.76.4103,0
10.1103/PhysRevB.58.14151,0
10.1103/PhysRevB.33.6428,1
10.1103/PhysRevLett.49.957,0
10.1103/PhysRevLett.57.941,1
10.1103/PhysRevLett.53.1582,0
10.1103/PhysRevE.84.021130,0
10.1103/PhysRevE.50.R2411,0
10.1103/PhysRevA.41.768,1
10.1103/PhysRevB.87.134202,0
10.1103/PhysRevE.82.031137,1
10.1103/PhysRevE.50.888,0
10.1103/PhysRevD.31.699,0
10.1103/PhysRevD.80.125019,0
10.1103/PhysRevA.43.700,1
10.1103/PhysRevLett.75.2847,1
10.1103/PhysRevE.64.036217,1
10.1103/PhysRevB.33.7647,0
10.1103/PhysRevLett.68.1093,0
10.1103/PhysRevA.81.062306,0
10.1103/PhysRevE.67.027101,1
10.1103/PhysRevLett.68.2977,0
10.1103/PhysRevE.66.066203,1
10.1103/PhysRevE.58.833,1
10.1103/PhysRevE.57.1395,1
10.1103/PhysRevB.38.5245,0
10.1103/PhysRevE.53.3387,1
10.1103/PhysRevLett.82.2975,1
10.1103/PhysRevA.53.669,0
10.1103/PhysRevB.35.5290,1
10.1103/PhysRevB.41.6870,0
10.1103/PhysRevA.43.2078,1
10.1103/PhysRevE.58.2624,1
10.1103/PhysRevB.32.5798,0
10.1103/PhysRevLett.67.1338,0
10.1103/PhysRevA.46.8015,0
10.1103/PhysRevD.37.2165,1
10.1103/PhysRevB.35.452,0
10.1103/PhysRevB.43.5846,1
10.1103/PhysRevLett.87.127209,1
10.1103/PhysRevE.64.056125,1
10.1103/PhysRevE.87.022208,1
10.1103/PhysRevE.65.011113,1
10.1103/PhysRevE.81.011105,1
10.1103/PhysRevE.81.011109,0
10.1103/PhysRevA.52.932,0
10.1103/PhysRevLett.71.3397,0
10.1103/PhysRevE.62.5444,1
10.1103/PhysRevD.81.125007,0
10.1103/PhysRevE.87.012127,0
10.1103/PhysRevE.87.012125,0
10.1103/PhysRevE.87.012120,0
10.1103/PhysRevE.54.4586,0
10.1103/PhysRevA.39.4148,0
10.1103/PhysRevE.55.5302,1
10.1103/PhysRevLett.49.1545,0
10.1103/PhysRevE.65.016214,1
10.1103/PhysRevA.45.8874,1
10.1103/PhysRevLett.56.1885,0
10.1103/PhysRevLett.108.110601,0
10.1103/PhysRevB.53.3364,0
10.1103/PhysRevB.44.1451,0
10.1103/PhysRevB.56.237,0
10.1103/PhysRevD.35.1776,1
10.1103/PhysRevE.83.011104,1
10.1103/PhysRevD.49.4299,0
10.1103/PhysRevB.47.13370,0
10.1103/PhysRevE.55.7434,1
10.1103/PhysRevLett.78.1199,1
10.1103/PhysRevA.40.519,0
10.1103/PhysRevLett.79.2578,1
10.1103/PhysRevE.56.2508,1
10.1103/PhysRevLett.79.10,0
10.1103/PhysRevA.64.061601,0
10.1103/PhysRevLett.84.4553,0
10.1103/PhysRevB.49.5443,0
10.1103/PhysRevLett.77.3423,0
10.1103/PhysRevE.82.051117,0
10.1103/PhysRevLett.75.2614,1
10.1103/PhysRevB.46.4732,0
10.1103/PhysRevLett.72.1530,1
10.1103/PhysRevE.48.3373,0
10.1103/PhysRevE.60.94,0
10.1103/PhysRevLett.61.2585,0
10.1103/PhysRevLett.61.2582,0
10.1103/PhysRevLett.78.2220,0
10.1103/PhysRevLett.88.087201,0
10.1103/PhysRevLett.74.6,1
10.1103/PhysRevA.68.032302,0
10.1103/PhysRevLett.63.461,0
10.1103/PhysRevE.53.5890,0
10.1103/PhysRevB.37.9286,0
10.1103/PhysRevLett.76.1707,0
10.1103/PhysRevB.44.721,0
10.1103/PhysRevLett.68.724,0
10.1103/PhysRevE.56.6516,1
10.1103/PhysRevB.43.8123,0
10.1103/PhysRevLett.81.504,1
10.1103/PhysRevE.81.061107,1
10.1103/PhysRevE.63.056114,0
10.1103/PhysRevB.44.6883,0
10.1103/PhysRevB.85.125131,0
10.1103/PhysRevLett.63.1025,0
10.1103/PhysRevLett.63.1026,0
10.1103/PhysRevB.40.11370,0
10.1103/PhysRevE.82.046216,0
10.1103/PhysRevLett.62.1904,0
10.1103/PhysRevB.46.12384,0
10.1103/PhysRevLett.82.984,0
10.1103/PhysRevB.55.R14709,0
10.1103/PhysRevLett.76.4007,0
10.1103/PhysRevE.71.016707,0
10.1103/PhysRevE.65.056120,0
10.1103/PhysRevE.64.031907,1
10.1103/PhysRevA.56.4410,0
10.1103/PhysRevLett.77.4426,0
10.1103/PhysRevLett.80.4374,0
10.1103/PhysRevA.41.3103,0
10.1103/PhysRevE.88.052132,1
10.1103/PhysRevLett.65.1671,0
10.1103/PhysRevA.32.3681,0
10.1103/PhysRevE.53.3989,1
10.1103/PhysRevLett.47.1840,0
10.1103/PhysRevE.57.179,0
10.1103/PhysRevB.32.3075,1
10.1103/PhysRevB.47.2928,0
10.1103/PhysRevE.66.041109,1
10.1103/PhysRevE.58.4587,1
10.1103/PhysRevA.34.3969,0
10.1103/PhysRevLett.61.517,0
10.1103/PhysRevE.67.066103,1
10.1103/PhysRevLett.62.708,1
10.1103/PhysRevB.60.1057,0
10.1103/PhysRevB.56.2312,0
10.1103/PhysRevB.55.9235,0
10.1103/PhysRevLett.77.940,0
10.1103/PhysRevLett.61.2133,0
10.1103/PhysRevLett.56.1063,1
10.1103/PhysRevLett.78.4316,0
10.1103/PhysRevB.36.6302,0
10.1103/PhysRevA.43.57,0
10.1103/PhysRevLett.107.100601,0
10.1103/PhysRevLett.62.839,0
10.1103/PhysRevB.49.6404,0
10.1103/PhysRevLett.106.140405,0
10.1103/PhysRevB.38.2371,0
10.1103/PhysRevLett.66.1769,0
10.1103/PhysRevB.32.4410,0
10.1103/PhysRevLett.69.164,0
10.1103/PhysRevLett.81.1469,1
10.1103/PhysRevE.54.717,1
10.1103/PhysRevE.59.3911,0
10.1103/PhysRevLett.63.2291,0
10.1103/PhysRevLett.63.326,0
10.1103/PhysRevE.51.1006,1
10.1103/PhysRevLett.110.078002,1
10.1103/PhysRevB.52.7976,0
10.1103/PhysRevLett.72.4141,0
10.1103/PhysRevE.87.012133,1
10.1103/PhysRevE.87.012138,1
10.1103/PhysRevA.46.R4471,1
10.1103/PhysRevA.36.289,0
10.1103/PhysRevB.47.334,0
10.1103/PhysRevD.34.373,0
10.1103/PhysRevA.60.3429,0
10.1103/PhysRevLett.60.2703,0
10.1103/PhysRevE.59.4490,1
10.1103/PhysRevA.37.4785,0
10.1103/PhysRevE.81.012101,0
10.1103/PhysRevLett.79.111,0
10.1103/PhysRevE.58.7219,0
10.1103/PhysRevE.60.203,0
10.1103/PhysRevB.49.2947,0
10.1103/PhysRevLett.76.2390,1
10.1103/PhysRevA.44.R4782,1
10.1103/PhysRevB.41.383,1
10.1103/PhysRevLett.77.3439,0
10.1103/PhysRevE.66.061301,1
10.1103/PhysRevB.43.10761,0
10.1103/PhysRevLett.79.3046,0
10.1103/PhysRevE.82.051126,1
10.1103/PhysRevA.36.3803,0
10.1103/PhysRevE.65.046145,1
10.1103/PhysRevA.44.4521,0
10.1103/PhysRevA.58.2733,0
10.1103/PhysRevLett.60.2414,0
10.1103/PhysRevE.85.021146,1
10.1103/PhysRevE.68.056701,0
10.1103/PhysRevE.54.4027,1
10.1103/PhysRevE.68.056702,1
10.1103/PhysRevA.42.618,0
10.1103/PhysRevLett.79.681,1
10.1103/PhysRevE.56.6723,1
10.1103/PhysRevE.63.066404,0
10.1103/PhysRevLett.72.2466,1
10.1103/PhysRevA.43.1932,1
10.1103/PhysRevE.65.031305,1
10.1103/PhysRevA.82.062112,0
10.1103/PhysRevLett.74.375,1
10.1103/PhysRevB.44.2762,0
10.1103/PhysRevB.43.8131,0
10.1103/PhysRevLett.80.4745,0
10.1103/PhysRevB.63.180302,0
10.1103/PhysRevE.86.061113,1
10.1103/PhysRevD.32.2489,1
10.1103/PhysRevLett.62.1937,0
10.1103/PhysRevLett.76.4014,0
10.1103/PhysRevLett.56.2237,0
10.1103/PhysRevE.48.4320,1
10.1103/PhysRevLett.65.1683,1
10.1103/PhysRevLett.70.4130,0
10.1103/PhysRevB.88.214422,0
10.1103/PhysRevLett.86.3096,0
10.1103/PhysRevE.67.065105,1
10.1103/PhysRevB.41.9588,0
10.1103/PhysRevD.66.041702,0
10.1103/PhysRevA.87.022112,0
10.1103/PhysRevE.57.1661,1
10.1103/PhysRevB.46.9063,0
10.1103/PhysRevB.84.075150,0
10.1103/PhysRevB.85.134425,0
10.1103/PhysRevD.51.1903,0
10.1103/PhysRevA.43.346,0
10.1103/PhysRevLett.81.1929,0
10.1103/PhysRevD.59.107702,0
10.1103/PhysRevB.47.3408,0
10.1103/PhysRevLett.75.930,0
10.1103/PhysRevLett.104.090602,1
10.1103/PhysRevE.53.4368,1
10.1103/PhysRevB.59.32,1
10.1103/PhysRevLett.55.1543,0
10.1103/PhysRevLett.55.1547,0
10.1103/PhysRevE.54.5142,1
10.1103/PhysRevE.58.2931,0
10.1103/PhysRevLett.62.715,0
10.1103/PhysRevLett.62.712,0
10.1103/PhysRevA.43.2059,1
10.1103/PhysRevB.52.9182,0
10.1103/PhysRevE.88.022113,0
10.1103/PhysRevA.87.012121,0
10.1103/PhysRevE.68.066111,1
10.1103/PhysRevA.87.012129,0
10.1103/PhysRevB.50.7199,1
10.1103/PhysRevB.54.5358,0
10.1103/PhysRevA.65.034104,0
10.1103/PhysRevLett.62.484,0
10.1103/PhysRevB.35.5385,1
10.1103/PhysRevLett.62.483,0
10.1103/PhysRevE.64.056106,1
10.1103/PhysRevB.88.241110,0
10.1103/PhysRevE.52.2887,1
10.1103/PhysRevB.52.1242,1
10.1103/PhysRevB.44.9864,0
10.1103/PhysRevE.87.012106,0
10.1103/PhysRevB.61.11289,0
10.1103/PhysRevLett.81.5916,0
10.1103/PhysRevE.61.1337,1
10.1103/PhysRevE.52.2401,1
10.1103/PhysRevLett.76.559,0
10.1103/PhysRevLett.54.857,0
10.1103/PhysRevE.55.1496,0
10.1103/PhysRevA.66.022107,0
10.1103/PhysRevLett.79.1583,0
10.1103/PhysRevLett.79.1584,0
10.1103/PhysRevE.65.066118,1
10.1103/PhysRevE.54.5969,1
10.1103/PhysRevA.35.3119,0
10.1103/PhysRevB.45.5703,0
10.1103/PhysRevB.37.2729,0
10.1103/PhysRevB.61.8326,0
10.1103/PhysRevLett.68.2382,0
10.1103/PhysRevE.59.4000,1
10.1103/PhysRevLett.94.165301,0
10.1103/PhysRevA.46.5253,1
10.1103/PhysRevB.55.15552,0
10.1103/PhysRevLett.104.170402,0
10.1103/PhysRevLett.68.899,0
10.1103/PhysRevB.46.11601,0
10.1103/PhysRevB.43.5883,0
10.1103/PhysRevLett.55.1030,1
10.1103/PhysRevA.51.2738,0
10.1103/PhysRevB.46.2290,0
10.1103/PhysRevD.48.4839,0
10.1103/PhysRevE.60.5788,1
10.1103/PhysRevB.45.2950,0
10.1103/PhysRevLett.62.2313,0
10.1103/PhysRevLett.68.3460,0
10.1103/PhysRevB.88.064407,0
10.1103/PhysRevE.61.3470,0
10.1103/PhysRevA.35.5291,0
10.1103/PhysRevE.65.061103,1
10.1103/PhysRevB.39.6465,0
10.1103/PhysRevLett.111.020402,0
10.1103/PhysRevA.38.5021,0
10.1103/PhysRevLett.64.1995,0
10.1103/PhysRevD.57.2486,0
10.1103/PhysRevB.44.10731,0
10.1103/PhysRevE.54.2827,1
10.1103/PhysRevA.57.798,0
10.1103/PhysRevB.65.174305,0
10.1103/PhysRevLett.74.3912,0
10.1103/PhysRevA.39.1286,1
10.1103/PhysRevLett.66.949,0
10.1103/PhysRevD.46.1846,0
10.1103/PhysRevA.46.1880,0
10.1103/PhysRevB.66.014110,0
10.1103/PhysRevD.48.5953,0
10.1103/PhysRevLett.86.5639,1
10.1103/PhysRevE.66.037101,1
10.1103/PhysRevA.35.1360,0
10.1103/PhysRevE.64.052904,1
10.1103/PhysRevE.48.3427,1
10.1103/PhysRevE.56.1357,1
10.1103/PhysRevE.61.R3295,1
10.1103/PhysRevLett.105.050502,0
10.1103/PhysRevB.43.2661,0
10.1103/PhysRevE.53.1021,1
10.1103/PhysRevA.88.052107,0
10.1103/PhysRevE.50.3508,1
10.1103/PhysRevE.84.016220,0
10.1103/PhysRevD.46.858,0
10.1103/PhysRevB.63.184305,1
10.1103/PhysRevLett.110.260403,0
10.1103/PhysRevLett.87.277201,0
10.1103/PhysRevB.31.6859,0
10.1103/PhysRevB.56.9789,0
10.1103/PhysRevE.88.053312,1
10.1103/PhysRevLett.63.1753,0
10.1103/PhysRevLett.63.1754,0
10.1103/PhysRevA.36.5287,0
10.1103/PhysRevB.87.184202,0
10.1103/PhysRevB.87.184204,1
10.1103/PhysRevB.46.6639,0
10.1103/PhysRevE.66.026122,1
10.1103/PhysRevA.41.4493,0
10.1103/PhysRevLett.86.1622,0
10.1103/PhysRevLett.76.3881,1
10.1103/PhysRevE.69.026103,1
10.1103/PhysRevB.54.4033,1
10.1103/PhysRevA.45.6056,1
10.1103/PhysRevB.48.10345,0
10.1103/PhysRevA.41.7078,1
10.1103/PhysRevA.65.043605,0
10.1103/PhysRevA.65.043606,0
10.1103/PhysRevD.39.2032,0
10.1103/PhysRevE.65.026101,0
10.1103/PhysRevE.82.056109,1
10.1103/PhysRevE.87.063307,1
10.1103/PhysRevE.85.061109,0
10.1103/PhysRevB.54.5346,0
10.1103/PhysRevA.67.062110,0
10.1103/PhysRevLett.55.1443,0
10.1103/PhysRevE.52.3301,1
10.1103/PhysRevB.35.5425,0
10.1103/PhysRevB.45.7525,0
10.1103/PhysRevLett.76.165,0
10.1103/PhysRevLett.78.943,0
10.1103/PhysRevE.57.5023,0
10.1103/PhysRevLett.62.2785,0
10.1103/PhysRevB.68.235102,0
10.1103/PhysRevLett.105.140601,0
10.1103/PhysRevA.81.022324,0
10.1103/PhysRevA.44.5302,0
10.1103/PhysRevB.68.235106,0
10.1103/PhysRevD.84.124053,1
10.1103/PhysRevLett.81.2393,0
10.1103/PhysRevLett.81.2392,0
10.1103/RevModPhys.82.789,1
10.1103/PhysRevLett.82.2757,0
10.1103/PhysRevB.51.12840,0
10.1103/PhysRevLett.85.1890,0
10.1103/PhysRevE.67.021105,1
10.1103/PhysRevE.52.4817,1
10.1103/PhysRevB.56.15139,0
10.1103/PhysRevE.61.3220,0
10.1103/PhysRevE.69.056119,0
10.1103/PhysRevB.37.6092,1
10.1103/PhysRevB.56.8799,0
10.1103/PhysRevLett.110.100405,0
10.1103/PhysRevE.58.1148,0
10.1103/PhysRevE.55.2632,0
10.1103/PhysRevE.87.042127,0
10.1103/PhysRevB.87.241103,0
10.1103/PhysRevB.68.094412,0
10.1103/PhysRevB.61.8753,0
10.1103/PhysRevB.57.9907,0
10.1103/PhysRevA.32.2462,0
10.1103/PhysRevB.39.9224,0
10.1103/PhysRevE.83.021114,1
10.1103/PhysRevB.49.11919,0
10.1103/PhysRevE.82.011106,1
10.1103/PhysRevE.67.066122,0
10.1103/PhysRevB.86.140501,0
10.1103/PhysRevB.87.035108,0
10.1103/PhysRevLett.75.353,0
10.1103/PhysRevLett.75.352,0
10.1103/PhysRevLett.75.370,0
10.1103/PhysRevE.87.030101,1
10.1103/PhysRevA.36.744,0
10.1103/PhysRevB.55.52,1
10.1103/PhysRevE.86.061136,1
10.1103/PhysRevE.84.030102,0
10.1103/PhysRevB.65.155113,0
10.1103/PhysRevA.50.967,0
10.1103/PhysRevA.42.3608,1
10.1103/PhysRevA.31.1971,0
10.1103/PhysRevB.49.4635,0
10.1103/PhysRevB.57.7149,0
10.1103/PhysRevE.84.011102,1
10.1103/PhysRevLett.67.3614,0
10.1103/PhysRevLett.105.030401,0
10.1103/PhysRevE.50.4528,0
10.1103/PhysRevB.54.584,0
10.1103/PhysRevB.86.064501,0
10.1103/PhysRevLett.110.200602,0
10.1103/PhysRevB.52.9507,1
10.1103/PhysRevB.52.15111,0
10.1103/PhysRevLett.49.136,0
10.1103/PhysRevE.88.052142,1
10.1103/PhysRevA.41.4265,1
10.1103/PhysRevB.50.15210,0
10.1103/PhysRevE.55.153,0
10.1103/PhysRevA.82.032113,0
10.1103/PhysRevA.40.4077,0
10.1103/PhysRevLett.55.1703,0
10.1103/PhysRevE.50.1645,1
10.1103/PhysRevE.55.3898,1
10.1103/PhysRevB.58.6892,0
10.1103/PhysRevE.47.3281,1
10.1103/PhysRevB.43.309,0
10.1103/PhysRevLett.56.2233,1
10.1103/PhysRevA.48.3955,0
10.1103/PhysRevA.41.7068,1
10.1103/PhysRevLett.70.3167,1
