93500973,0
93500975,1
93500976,1
93500977,1
93500978,1
93500979,1
93570070,1
93570071,1
93570072,1
93570073,1
93570074,1
93570075,1
93570076,1
93570077,1
93570172,0
93570173,1
93570174,1
93570175,0
93570271,1
93570272,1
93570273,1
93570274,0
93570275,1
93570276,1
93570278,0
93570372,0
93570373,1
93570374,0
93570375,1
93570376,1
93570378,1
93570379,1
93570471,1
93570474,0
93570475,1
93570476,1
93570477,0
93570478,0
93570570,0
93570571,1
93570572,0
93570573,0
93570575,0
93570576,0
93570577,1
93570578,1
93570579,1
93570670,0
93570671,0
93570675,1
93570677,1
93570679,0
93570770,0
93570771,0
93570773,0
93570774,0
93570777,0
93570779,0
93570871,0
93570872,0
93570873,0
93570874,1
93570875,1
93570876,0
93570877,1
93570878,1
93570879,1
93570970,0
93570971,1
93570972,1
93570973,1
93570974,1
93570975,1
93570976,0
93570977,1
93570978,0
93570979,1
93590575,1
94500070,1
94500071,1
94500073,1
94500074,1
94500075,1
94500076,1
94500077,1
94500078,1
94500079,1
94500170,0
94500171,1
94500172,1
94500173,1
94500175,0
94500177,0
94500272,1
94500273,0
94500274,0
94500275,1
94500276,1
94500277,1
94500278,0
94500279,1
94500370,0
94500371,1
94500372,0
94500373,1
94500374,1
94500375,1
94500378,1
94500871,1
94500872,0
94500873,0
94500874,1
94500875,1
94500876,1
94500877,1
94500878,1
94500970,0
94500971,0
94500972,1
94500973,1
94500975,0
94500978,0
94500979,0
94570070,1
94570071,1
94570072,1
94570073,0
94570074,0
94570075,1
94570076,1
94570077,1
94570078,1
94570079,1
94570172,1
94570173,1
94570175,1
94570176,1
94570177,1
94570178,1
94570270,0
94570272,0
94570274,0
94570275,0
94570276,0
94570277,0
94570278,0
94570279,0
94570370,0
94570371,1
94570372,1
94570373,1
94570374,1
94570375,1
94570376,1
94570377,0
94570378,1
94570379,1
94570471,1
94570472,1
94570473,1
94570476,0
94570477,1
94570478,1
94570479,0
94570570,0
94570571,1
94570573,1
94570574,1
94570575,0
94570578,0
94570579,1
94570670,1
94570671,1
94570672,0
94570673,1
94570675,1
94570676,1
94570677,1
94570678,1
94570679,1
94570770,1
94570771,1
94570773,1
94570774,1
94570775,1
94570776,0
94570777,0
94570778,1
94570779,1
94570870,1
94570872,1
94570874,1
94570876,1
94570877,1
94570878,1
94570970,1
94570972,1
94570973,1
94570974,1
94570975,0
94570976,1
94570977,1
94590271,1
94590276,1
94590378,1
95500072,1
95500073,0
95500074,1
95500075,1
95500076,1
95500077,1
95500078,1
95500079,1
95500172,1
95500173,1
95500174,1
95500175,1
95500176,1
95500179,1
95500270,1
95500271,1
95500272,1
95500273,1
95500275,1
95500277,0
95500279,1
95500370,1
95500371,1
95500372,1
95500373,1
95500374,1
95500376,1
95500377,1
95500378,1
95500379,1
95500476,0
95500870,1
95500872,1
95500873,1
95500874,1
95500878,1
95500879,1
95500970,1
95500971,0
95500972,0
95500973,0
95500974,0
95500976,0
95500977,0
95500978,0
95500979,0
95570070,0
95570071,1
95570073,1
95570074,1
95570075,1
95570076,1
95570077,1
95570078,1
95570079,1
95570170,1
95570171,1
95570173,0
95570174,1
95570175,1
95570176,1
95570177,1
95570178,0
95570179,1
95570271,0
95570272,0
95570273,1
95570274,1
95570275,1
95570278,1
95570279,1
95570370,0
95570371,1
95570372,1
95570374,1
95570375,0
95570376,0
95570377,0
95570379,1
95570470,0
95570471,0
95570472,1
95570473,1
95570474,1
95570475,1
95570477,0
95570478,1
95570479,1
95570570,1
95570573,0
95570574,1
95570575,1
95570577,1
95570579,0
95570670,1
95570671,1
95570672,1
95570673,1
95570674,1
95570675,1
95570676,1
95570677,1
95570678,1
95570679,1
95570773,0
95570774,1
95570775,1
95570776,1
95570778,1
95570779,1
95570870,1
95570871,1
95570872,1
95570873,1
95570874,1
95570875,0
95570876,1
95570877,1
95570878,0
95570879,1
95570970,1
95570971,1
95570973,1
95570975,1
95570976,0
95570977,1
95570978,1
95570979,1
96500071,1
96500072,1
96500073,0
96500074,0
96500075,0
96500076,1
96500078,1
96500079,1
96500171,0
96500172,0
96500174,1
96500175,1
96500176,0
96500177,0
96500178,0
96500270,0
96500271,0
96500272,0
96500276,1
96500277,0
96500278,1
96500371,1
96500372,1
96500373,1
96500375,1
96500376,1
96500378,0
96500379,1
96500471,0
96500472,1
96500473,1
96500474,1
96500476,1
96500477,0
96500479,0
96500870,1
96500871,0
96500872,1
96500874,1
96500875,0
96500877,1
96500878,0
96500879,1
96500970,1
96500972,1
96500974,0
96500976,1
96500977,0
96500978,1
96500979,1
96540078,0
96540473,0
96540773,1
96570070,1
96570071,1
96570072,1
96570073,0
96570074,1
96570075,1
96570076,1
96570078,1
96570079,0
96570170,1
96570171,1
96570175,1
96570178,1
96570179,1
96570270,1
96570271,1
96570272,0
96570273,1
96570275,1
96570276,1
96570277,1
96570278,1
96570279,1
96570370,1
96570371,1
96570373,1
96570374,0
96570375,1
96570376,1
96570378,0
96570379,0
96570470,1
96570471,1
96570472,1
96570473,1
96570474,1
96570475,1
96570476,1
96570477,1
96570478,0
96570572,1
96570573,1
96570574,1
96570575,1
96570576,1
96570577,1
96570578,0
96570579,1
96570671,1
96570673,1
96570675,1
96570676,1
96570677,1
96570679,1
96570770,0
96570772,1
96570773,1
96570774,0
96570775,1
96570777,1
96570870,1
96570871,1
96570874,1
96570875,1
96570877,1
96570878,0
96570879,1
96570970,1
96570971,1
96570972,1
96570973,1
96570974,1
96570975,1
96570976,1
96570977,1
96570978,0
97500071,0
97500073,0
97500075,1
97500077,1
97500170,1
97500171,0
97500172,0
97500173,1
97500174,0
97500175,0
97500176,0
97500177,1
97500178,0
97500179,1
97500271,0
97500272,1
97500274,1
97500275,0
97500276,0
97500277,1
97500279,0
97500370,1
97500372,1
97500373,1
97500376,1
97500377,1
97500379,1
97500870,1
97500873,1
97500874,0
97500875,1
97500878,1
97500970,0
97500971,1
97500972,1
97500973,1
97500974,0
97500975,1
97500977,0
97500978,0
97570070,0
97570071,1
97570072,0
97570075,0
97570076,0
97570077,0
97570078,1
97570079,0
97570170,0
97570171,1
97570172,1
97570174,1
97570176,1
97570178,1
97570179,0
97570270,1
97570271,0
97570273,0
97570275,1
97570277,0
97570278,1
97570370,0
97570371,0
97570372,1
97570375,1
97570376,1
97570378,1
97570379,0
97570470,1
97570472,0
97570473,1
97570474,0
97570475,1
97570476,1
97570477,1
97570478,1
97570572,1
97570573,0
97570574,0
97570575,0
97570576,0
97570578,1
97570670,1
97570673,1
97570674,1
97570675,1
97570676,1
97570677,1
97570679,1
97570770,1
97570771,1
97570772,1
97570774,1
97570775,0
97570777,1
97570778,1
97570779,1
97570871,1
97570872,0
97570873,0
97570874,1
97570875,1
97570876,0
97570878,0
97570879,1
97570971,0
97570972,1
97570973,1
97570974,1
97570975,1
97570977,1
97570978,1
97570979,1
98500071,1
98500073,1
98500074,1
98500075,1
98500077,1
98500078,1
98500170,1
98500171,0
98500172,1
98500173,1
98500174,1
98500175,1
98500177,1
98500178,1
98500179,1
98500270,1
98500272,1
98500274,1
98500275,1
98500276,1
98500277,1
98500278,1
98500371,0
98500372,1
98500373,1
98500374,0
98500375,0
98500377,0
98500378,1
98500379,0
98500871,1
98500872,0
98500873,0
98500874,1
98500876,1
98500877,1
98500878,1
98500879,1
98500970,1
98500971,1
98500972,1
98500973,1
98500974,0
98500976,1
98500977,1
98500978,1
98500979,1
98570070,0
98570071,1
98570073,1
98570075,1
98570076,1
98570077,1
98570079,1
98570170,1
98570171,0
98570172,1
98570173,1
98570176,1
98570177,1
98570178,0
98570179,0
98570270,0
98570271,0
98570272,0
98570273,0
98570274,0
98570275,0
98570276,1
98570277,1
98570278,0
98570279,0
98570370,0
98570371,1
98570372,1
98570374,0
98570375,1
98570376,1
98570377,1
98570378,1
98570470,0
98570471,0
98570473,1
98570475,0
98570477,1
98570478,1
98570479,0
98570570,0
98570572,1
98570574,1
98570575,0
98570576,0
98570578,1
98570579,0
98570670,1
98570671,0
98570672,0
98570673,1
98570674,1
98570675,1
98570676,0
98570677,1
98570678,1
98570679,1
98570770,0
98570771,1
98570772,1
98570773,1
98570775,0
98570776,0
98570778,1
98570870,0
98570871,1
98570872,1
98570873,1
98570874,0
98570875,1
98570876,1
98570877,0
98570878,1
98570879,0
98570970,1
98570971,1
98570972,1
98570974,1
98570975,1
98570976,1
98570977,1
98570978,1
98570979,1
99500070,1
99500071,0
99500073,0
99500074,1
99500076,0
99500077,1
99500078,0
99500079,1
99500170,1
99500171,1
99500172,1
99500173,0
99500174,0
99500175,1
99500178,0
99500179,1
99500272,0
99500275,0
99500276,1
99500277,1
99500278,1
99500279,1
99500370,1
99500371,1
99500372,0
99500374,1
99500375,0
99500377,1
99500378,1
99500471,1
99500472,1
99500473,1
99500474,1
99500477,1
99500479,1
99500870,1
99500871,1
99500872,0
99500873,1
99500874,1
99500875,1
99500877,0
99500879,0
99500971,1
99500975,1
99500976,1
99500977,0
99500979,1
99570072,0
99570076,1
99570077,1
99570170,1
99570171,0
99570172,1
99570173,1
99570174,1
99570175,0
99570177,1
99570178,0
99570272,0
99570273,0
99570275,0
99570276,1
99570278,0
99570279,0
99570370,1
99570371,1
99570372,0
99570374,0
99570375,1
99570376,1
99570377,0
99570470,1
99570471,0
99570473,0
99570474,1
99570478,0
99570479,0
99570570,0
99570571,1
99570573,1
99570574,0
99570575,1
99570577,0
99570578,1
99570579,0
99570670,1
99570671,1
99570674,1
99570675,0
99570677,1
99570678,1
99570770,1
99570771,1
99570774,0
99570775,1
99570776,1
99570778,1
99570779,1
99570870,1
99570872,0
99570874,0
99570876,1
99570877,1
99570878,0
99570879,1
99570970,1
99570971,1
99570972,1
99570973,1
99570974,1
99570975,1
99570976,0
99570977,1
99570979,1
90710071,1
90710072,1
90710073,1
90710074,0
90710075,1
90710076,1
90710077,0
90710079,1
90710170,1
90710171,1
90710173,1
90710174,1
90710175,1
90710178,0
90710179,0
90710270,1
90710272,1
90710274,1
90710277,1
90710279,1
90710370,1
90710371,1
90710372,1
90710374,1
90710375,1
90710376,0
90710377,1
90710378,1
90710379,1
90710470,0
90710471,1
90710472,1
90710473,1
90710474,1
90710475,1
90710571,1
90710572,1
90710573,0
90710574,0
90710576,0
90710578,1
90710579,0
90710670,0
90710671,0
90710672,1
90710673,1
90710674,1
90710676,0
90710677,1
90710678,1
90710679,1
90710772,0
90710773,1
90710774,1
90710775,1
90710776,0
90710777,0
90710778,1
90710779,1
90710870,1
90710872,1
90710873,1
90710874,0
90710875,1
90710876,0
90710877,1
90710878,1
90710879,0
90710972,0
90710973,0
90710974,1
90710975,1
90710976,1
90710977,0
90710978,1
90710979,1
90790274,1
91710070,0
91710071,1
91710072,1
91710073,1
91710074,1
91710075,1
91710076,1
91710077,1
91710078,0
91710079,0
91710171,0
91710172,1
91710175,1
91710176,1
91710177,0
91710270,1
91710271,1
91710272,1
91710273,0
91710275,1
91710276,1
91710277,0
91710278,1
91710279,1
91710370,1
91710371,1
91710372,1
91710373,1
91710374,0
91710375,0
91710376,1
91710377,1
91710378,0
91710379,1
91710470,1
91710471,1
91710472,1
91710473,1
91710474,1
91710475,1
91710476,0
91710477,1
91710478,1
91710479,0
91710570,0
91710571,0
91710572,1
91710573,0
91710574,0
91710575,1
91710576,0
91710577,1
91710579,1
91710670,0
91710673,0
91710674,0
91710675,0
91710676,0
91710678,1
91710771,1
91710772,0
91710773,1
91710774,1
91710778,1
91710870,0
91710871,0
91710872,1
91710873,1
91710874,1
91710875,1
91710876,0
91710878,1
91710879,1
91710971,1
91710972,0
91710973,1
91710974,1
91710975,1
91710976,0
91710977,1
91710978,1
92710070,1
92710071,1
92710072,1
92710073,0
92710074,1
92710077,0
92710079,0
92710170,1
92710171,0
92710172,0
92710173,1
92710174,1
92710175,1
92710178,0
92710271,0
92710273,0
92710274,0
92710275,1
92710277,1
92710370,1
92710371,0
92710372,1
92710373,0
92710374,0
92710375,1
92710377,1
92710378,0
92710379,0
92710471,0
92710472,0
92710473,0
92710478,0
92710479,1
92710570,1
92710571,0
92710572,1
92710573,1
92710574,1
92710575,0
92710576,1
92710578,0
92710579,0
92710670,0
92710671,0
92710674,0
92710675,0
92710676,1
92710677,1
92710678,0
92710679,0
92710771,1
92710772,1
92710774,0
92710775,1
92710776,1
92710778,1
92710779,0
92710870,0
92710872,0
92710873,0
92710874,0
92710875,1
92710877,1
92710878,0
92710970,0
92710971,1
92710972,1
92710973,1
92710974,1
92710975,0
92710976,1
92710978,1
93700671,0
93710070,0
93710073,1
93710077,0
93710078,0
93710170,0
93710171,0
93710172,0
93710173,1
93710177,0
93710178,1
93710179,0
93710271,0
93710272,1
93710273,1
93710274,1
93710275,1
93710276,0
93710277,1
93710279,1
93710370,1
93710371,1
93710372,1
93710373,1
93710374,0
93710375,1
93710376,1
93710377,0
93710379,0
93710471,1
93710472,1
93710473,1
93710477,1
93710478,1
93710570,1
93710572,1
93710573,1
93710574,1
93710575,1
93710576,1
93710577,1
93710578,0
93710670,1
93710671,1
93710672,1
93710673,1
93710674,1
93710676,0
93710678,1
93710679,1
93710770,1
93710771,0
93710772,0
93710773,1
93710774,1
93710775,1
93710776,1
93710777,0
93710779,1
93710870,0
93710871,1
93710872,0
93710875,0
93710876,0
93710877,1
93710878,1
93710879,1
93710970,0
93710971,1
93710974,1
93710975,1
93710976,1
93710977,0
93710978,1
93710979,0
93770271,0
94710070,0
94710073,1
94710074,0
94710075,1
94710076,1
94710077,1
94710078,0
94710079,0
94710170,1
94710171,1
94710173,1
94710174,0
94710175,1
94710176,1
94710178,0
94710179,1
94710272,1
94710274,0
94710275,1
94710276,0
94710277,1
94710278,1
94710279,0
94710370,1
94710371,0
94710372,1
94710373,1
94710374,1
94710375,1
94710376,1
94710379,0
94710470,0
94710471,1
94710472,1
94710473,1
94710474,0
94710475,1
94710477,0
94710479,1
94710570,1
94710571,1
94710572,1
94710573,1
94710575,1
94710576,1
94710577,1
94710579,0
94710670,1
94710671,0
94710672,0
94710675,0
94710677,1
94710679,1
94710770,1
94710772,1
94710773,1
94710774,1
94710776,1
94710777,0
94710778,1
94710779,1
94710870,1
94710871,1
94710872,1
94710873,1
94710875,1
94710878,1
94710879,0
94710970,0
94710971,1
94710972,0
94710973,1
94710974,1
94710977,1
94710978,0
94710979,0
95710070,1
95710071,1
95710072,1
95710073,1
95710075,0
95710076,0
95710077,1
95710078,1
95710170,1
95710171,1
95710172,1
95710173,1
95710174,1
95710175,0
95710176,1
95710177,1
95710178,1
95710179,1
95710270,1
95710271,1
95710272,1
95710273,1
95710276,1
95710277,1
95710278,0
95710279,0
95710370,0
95710372,1
95710374,1
95710375,0
95710376,0
95710377,0
95710378,0
95710379,0
95710470,1
95710472,0
95710473,1
95710474,1
95710475,1
95710477,1
95710478,1
95710571,0
95710572,0
95710574,1
95710577,0
95710578,1
95710579,1
95710670,0
95710671,1
95710672,1
95710673,0
95710674,0
95710676,1
95710677,0
95710678,1
95710679,1
95710771,0
95710772,1
95710773,1
95710774,1
95710775,0
95710776,1
95710777,0
95710778,1
95710779,0
95710870,1
95710871,0
95710872,0
95710874,0
95710875,0
95710876,0
95710877,1
95710878,0
95710879,1
95710970,1
95710972,0
95710973,1
95710974,1
95710976,0
95710978,1
95710979,0
96710072,1
96710073,0
96710074,1
96710076,0
96710077,0
96710078,0
96710079,0
96710170,0
96710171,1
96710172,0
96710173,0
96710175,0
96710176,1
96710177,1
96710178,1
96710270,1
96710271,1
96710273,1
96710274,1
96710276,1
96710277,0
96710278,0
96710279,0
96710370,1
96710371,0
96710372,1
96710373,1
96710374,1
96710375,1
96710376,1
96710377,1
96710378,1
96710379,0
96710470,0
96710471,1
96710475,1
96710476,1
96710477,1
96710479,0
96710570,1
96710571,1
96710572,1
96710574,1
96710575,1
96710576,0
96710578,1
96710579,1
96710670,1
96710671,1
96710672,1
96710673,1
96710674,1
96710675,0
96710676,1
96710677,1
96710678,1
96710679,1
96710770,1
96710771,1
96710772,0
96710774,1
96710775,1
96710776,1
96710777,1
96710778,1
96710779,1
96710871,0
96710872,1
96710873,1
96710874,1
96710875,0
96710876,0
96710877,0
96710878,1
96710879,1
96710970,1
96710971,0
96710972,1
96710975,1
96710976,0
96710977,0
96710978,1
96710979,1
97710070,1
97710071,1
97710072,1
97710073,1
97710074,0
97710076,1
97710077,0
97710078,1
97710079,1
97710170,0
97710171,1
97710172,0
97710175,1
97710177,1
97710178,1
97710179,1
97710270,0
97710271,0
97710272,1
97710273,0
97710274,1
97710275,0
97710276,0
97710278,1
97710279,1
97710373,0
97710374,1
97710375,1
97710376,0
97710377,1
97710378,0
97710379,1
97710471,1
97710472,0
97710473,0
97710474,1
97710475,0
97710476,0
97710477,1
97710478,1
97710571,1
97710572,0
97710573,0
97710574,1
97710575,0
97710577,1
97710579,0
97710670,0
97710671,0
97710672,0
97710673,0
97710676,0
97710678,0
97710679,0
97710770,1
97710771,1
97710772,0
97710773,1
97710774,1
97710775,1
97710776,0
97710777,0
97710778,1
97710779,0
97710870,0
97710871,0
97710872,0
97710873,1
97710874,1
97710875,0
97710876,0
97710877,1
97710878,0
97710879,0
97710970,1
97710971,1
97710974,0
97710976,1
97710977,1
97710979,1
98710070,1
98710071,0
98710072,0
98710074,1
98710076,0
98710078,0
98710171,0
98710172,1
98710175,0
98710176,0
98710177,1
98710178,1
98710270,0
98710272,0
98710274,1
98710275,0
98710276,1
98710277,0
98710278,1
98710279,0
98710372,1
98710373,1
98710374,0
98710375,0
98710376,1
98710377,0
98710378,0
98710379,0
98710470,1
98710472,0
98710473,1
98710474,0
98710475,0
98710476,0
98710477,1
98710478,1
98710570,1
98710571,1
98710572,1
98710573,1
98710575,1
98710576,1
98710577,0
98710578,1
98710579,0
98710670,1
98710671,0
98710672,0
98710673,1
98710675,1
98710677,1
98710679,1
98710776,0
98710870,1
98710871,1
98710873,0
98710874,0
98710875,1
98710876,0
98710877,1
98710878,1
98710879,1
98710971,0
98710973,0
98710974,1
98710975,0
98710976,1
98710977,1
98710979,1
99710070,0
99710071,1
99710072,0
99710074,0
99710075,1
99710077,0
99710170,0
99710171,0
99710173,0
99710174,1
99710176,0
99710178,1
99710179,1
99710271,0
99710272,1
99710273,0
99710275,0
99710276,1
99710277,1
99710371,1
99710374,0
99710375,1
99710376,0
99710377,0
99710378,1
99710379,1
99710470,1
99710471,0
99710473,1
99710475,0
99710477,0
99710570,1
99710571,1
99710572,1
99710573,1
99710574,1
99710576,1
99710577,1
99710578,1
99710670,0
99710672,0
99710673,0
99710675,0
99710677,0
99710678,0
99710679,0
99710770,1
99710772,0
99710773,1
99710774,0
99710775,0
99710776,1
99710777,1
99710778,1
99710779,1
99710871,1
99710872,0
99710873,1
99710874,1
99710875,1
99710876,1
99710877,0
99710878,0
99710879,1
99710971,1
99710974,1
99710975,1
99710976,1
99710978,1
*Vertices,1
